Date/Time,80 Avg WD,80 Max WD,80 Min WD,80 StdDev,120 Avg WD,120 Max WD,120 Min WD,120 StdDev,150 Avg WD,150 Max WD,150 Min WD,150 StdDev,80 Avg WS,80 Max WS,80 Min WS,80 StdDev,120 Avg WS,120 Max WS,120 Min WS,120 StdDev,150 Avg WS,150 Max WS,150 Min WS,150 StdDev
06-01-2016 12:10,22.5,56.3,355.8,10.5,32,58,0,8.6,27,52,0,8.6,5.833,7.8,2.3,1.234,6.369,8.1,2.5,1.057,6.648,9,4.1,0.872
06-01-2016 12:20,23.9,52,0,10,34,66,0,8.6,28,48,0,8.6,5.48,8.4,1.9,1.485,5.882,8.3,1.9,1.217,6.129,8.2,3.4,1
06-01-2016 12:30,15.5,52,347.3,10,24,136,0,10.1,18,60,349,10.1,5.221,7.5,2.8,1.082,5.783,8,2.3,1.156,5.906,8,2.2,1.15
06-01-2016 12:40,18.3,47.8,355.8,8.6,27,48,0,7.2,21,49,0,8.6,4.831,6.6,2,1.191,5.539,7.2,2.1,1.182,5.805,7.4,2.6,0.989
06-01-2016 12:50,16.9,50.6,340.3,14.6,25,52,352,12.9,21,49,346,12.9,4.186,6.1,1.6,1.287,4.658,6.7,1.8,1.221,5.02,6.7,2.2,0.973
06-01-2016 13:00,23.9,61.9,271.4,16.3,32,62,0,14.4,27,58,353,15.8,4.28,6,1.6,0.921,4.674,6.5,2.5,0.69,4.712,6.8,2.2,0.777
06-01-2016 13:10,28.1,71.7,355.8,14.4,39,63,7,12.9,37,68,7,14.4,4.322,5.6,2,0.712,4.677,6.2,2.8,0.585,4.687,6.7,2.5,0.699
06-01-2016 13:20,22.5,50.6,355.8,11.2,32,58,0,8.6,28,58,7,10.1,3.767,6,1.5,1.033,4.189,6.5,1.8,0.992,4.26,6.5,1.9,0.901
06-01-2016 13:30,18.3,49.2,347.3,9.1,30,52,10,7.2,24,48,0,7.2,4.025,5.4,1.4,1.002,4.524,5.8,2.3,0.795,4.73,6.1,2.5,0.763
06-01-2016 13:40,45,75.9,7,15.9,52,86,4,17.2,44,82,0,18.7,4.173,5.8,2.1,0.839,4.219,5.8,1.3,0.904,4.139,6,1.6,0.924
06-01-2016 13:50,26.7,60.5,0,9.2,35,60,13,8.6,30,55,7,7.2,4.108,5.5,1.4,0.705,4.481,5.8,1.6,0.659,4.461,6,2.6,0.677
06-01-2016 14:00,21.1,47.8,355.8,9.6,30,52,0,10.1,25,52,0,10.1,3.217,4.8,0,0.899,3.628,5.2,1.2,0.782,3.872,5.1,1.8,0.612
06-01-2016 14:10,32.3,67.5,355.8,13.2,42,82,0,11.5,39,58,0,10.1,3.904,5.4,0.4,1.007,4.209,5.9,1.3,0.904,4.613,6,1.7,0.841
06-01-2016 14:20,33.8,61.9,9.8,7.7,44,66,18,7.2,41,59,21,5.7,4.703,5.8,3.2,0.698,4.896,6.2,3.1,0.698,4.892,6.1,3.2,0.721
06-01-2016 14:30,22.5,52,355.8,13.8,32,59,356,11.5,25,53,0,10.1,4.13,5.4,1.9,0.881,4.692,6.7,2.4,0.69,4.72,6.1,2.4,0.669
06-01-2016 14:40,42.2,77.3,16.9,11.3,49,82,27,10.1,44,69,18,8.6,4.797,6.2,3.2,0.602,5.103,6.4,3.3,0.593,5.125,6.6,3.6,0.568
06-01-2016 14:50,32.3,64.7,4.2,10.9,39,80,8,10.1,34,59,0,10.1,4.648,6,3.1,0.755,5.044,6.4,3.1,0.698,5.086,6.1,2.7,0.661
06-01-2016 15:00,18.3,49.2,340.3,9.6,25,60,0,11.5,21,51,353,10.1,3.824,5.6,1.2,1.023,4.07,6,1.5,1.057,4.427,6,1.2,0.841
06-01-2016 15:10,28.1,143.4,354.4,15.7,38,68,356,15.8,34,68,0,12.9,4.29,6.1,1.8,0.869,4.741,7,1.8,0.893,5.079,7.3,3.1,0.81
06-01-2016 15:20,36.6,70.3,15.5,9.3,45,70,24,7.2,41,56,27,5.7,4.587,5.7,3.1,0.585,5.012,5.9,3.2,0.576,5.145,6.4,3.6,0.549
06-01-2016 15:30,40.8,71.7,7,9.2,52,75,31,8.6,46,65,25,7.2,4.182,5.3,2.6,0.652,4.63,5.9,3.3,0.675,4.773,6,3.5,0.669
06-01-2016 15:40,40.8,59.1,15.5,7.7,46,69,20,7.2,42,63,24,5.7,5.161,7,1.7,1.303,5.52,7.4,2.7,1.35,5.589,7.4,3.1,1.22
06-01-2016 15:50,38,63.3,16.9,6.3,48,66,32,5.7,45,59,34,5.7,5.298,6.7,3.4,0.775,5.756,7.1,3.3,0.814,5.635,7.1,3.7,0.777
06-01-2016 16:00,32.3,61.9,5.6,11,39,66,6,10.1,35,51,14,8.6,4.047,5.5,2.3,0.619,4.416,5.9,2.4,0.719,4.637,6.1,2.7,0.699
06-01-2016 16:10,39.4,56.3,23.9,6.6,49,73,37,7.2,46,60,35,4.3,4.153,5.6,2.9,0.602,4.56,5.9,3,0.627,4.572,5.7,2.7,0.661
06-01-2016 16:20,45,70.3,23.9,6.6,52,72,37,5.7,46,62,41,2.9,4.267,5.4,3.1,0.585,5.164,6,3.5,0.538,5.527,6.2,4.4,0.382
06-01-2016 16:30,40.8,57.7,14.1,6.3,48,65,35,4.3,45,55,39,2.9,4.309,5.4,3.1,0.455,5.172,6,4,0.42,5.255,5.9,4.4,0.338
06-01-2016 16:40,42.2,60.5,29.5,4.8,51,63,39,2.9,46,56,44,1.4,4.068,5.5,2.8,0.538,4.788,5.6,3.6,0.432,4.836,5.5,4.1,0.338
06-01-2016 16:50,47.8,66.1,28.1,6.4,55,69,42,4.3,49,58,39,2.9,4.422,5.6,3.1,0.576,5.361,6.1,3.7,0.455,5.602,6.4,4.4,0.353
06-01-2016 17:00,46.4,64.7,32.3,4.3,56,63,48,2.9,51,55,46,1.4,4.234,5.2,3.1,0.42,5.192,6.1,4.4,0.322,5.302,5.8,4.5,0.306
06-01-2016 17:10,56.3,67.5,35.2,5.6,65,77,44,5.7,59,68,51,4.3,4.036,5,3.2,0.381,4.616,5.5,3.6,0.407,4.874,6.4,4,0.445
06-01-2016 17:20,54.8,70.3,33.8,5.4,62,75,51,4.3,55,70,48,2.9,4.381,5.6,3.4,0.455,5.037,6.2,3.8,0.498,5.342,6.5,3.9,0.479
06-01-2016 17:30,53.4,64.7,36.6,3.5,60,72,49,2.9,53,59,48,2.9,4.374,5.4,3.4,0.466,5.13,6,4,0.477,5.358,6.3,4.2,0.5
06-01-2016 17:40,54.8,64.7,46.4,3.2,63,73,53,2.9,58,63,49,2.9,4.091,5,3.3,0.322,4.866,5.9,4,0.352,5.084,6,4.3,0.353
06-01-2016 17:50,57.7,68.9,42.2,4.5,68,82,56,4.3,62,72,52,2.9,4.387,5.8,3.4,0.498,5.119,6.2,3.9,0.488,5.619,6.1,4.2,0.338
06-01-2016 18:00,61.9,73.1,49.2,3.8,70,83,62,2.9,63,75,58,2.9,4.557,5.9,3.4,0.477,5.134,6,3.7,0.477,5.391,6.2,4,0.456
06-01-2016 18:10,63.3,74.5,49.2,4.5,70,84,60,2.9,62,72,55,2.9,4.483,5.4,3.2,0.488,5.124,6.2,4.3,0.394,5.323,5.9,4.2,0.382
06-01-2016 18:20,61.9,71.7,53.4,3.2,69,80,63,2.9,62,75,56,4.3,4.863,5.6,3.7,0.407,5.453,6.4,4.1,0.466,5.635,6.2,4.3,0.421
06-01-2016 18:30,66.1,74.5,53.4,3.8,75,84,63,4.3,69,76,59,2.9,4.279,5.4,3.4,0.407,5.066,6.4,3.9,0.477,5.44,6.7,4.1,0.468
06-01-2016 18:40,68.9,81.6,59.1,4.1,76,86,63,2.9,69,76,58,2.9,4.832,5.8,3.7,0.432,5.813,6.5,5,0.367,6.082,6.8,4.9,0.395
06-01-2016 18:50,67.5,78.8,56.3,3.5,76,87,63,2.9,68,76,46,4.3,4.642,5.7,3.6,0.455,5.221,6.2,3.9,0.444,5.429,6.7,4.2,0.456
06-01-2016 19:00,68.9,77.3,61.9,2.5,75,83,65,2.9,66,76,53,4.3,4.917,5.6,3.7,0.407,5.374,6.3,4.3,0.466,5.595,6.7,4.4,0.445
06-01-2016 19:10,73.1,83,67.5,2,80,89,70,2.9,73,82,60,1.4,5.787,6.6,5,0.322,6.507,7.5,5.4,0.367,6.981,8.1,6,0.489
06-01-2016 19:20,74.5,84.4,63.3,2.9,79,89,72,2.9,70,80,65,2.9,6.288,7.1,5.4,0.444,6.977,7.8,5.9,0.407,7.531,8.4,6.8,0.353
06-01-2016 19:30,85.8,92.8,74.5,3.2,90,101,77,4.3,79,87,72,2.9,5.762,6.4,4.9,0.305,6.074,6.8,5.4,0.288,6.529,7.2,5.7,0.353
06-01-2016 19:40,84.4,94.2,77.3,2.9,91,98,83,2.9,82,89,75,2.9,5.146,6.1,4.2,0.466,5.771,6.8,4.4,0.529,6.551,7.2,5.6,0.323
06-01-2016 19:50,95.6,156.1,64.7,14.2,100,150,65,11.5,91,124,75,10.1,4.148,5.6,1.7,1.259,4.758,6.6,1.8,1.606,6.23,7.6,2.8,1.089
06-01-2016 20:00,94.2,133.6,75.9,7.6,98,122,86,5.7,87,100,76,4.3,5.166,6.3,2.4,0.748,6.091,6.8,3.4,0.519,6.932,7.7,5.9,0.353
06-01-2016 20:10,87.2,98.4,71.7,5.2,91,103,80,4.3,82,91,72,2.9,5.954,7.2,4.8,0.519,6.776,7.8,5.6,0.538,7.704,8.7,6.2,0.54
06-01-2016 20:20,84.4,92.8,68.9,3.5,89,97,82,2.9,79,87,73,1.4,5.857,6.7,4.4,0.432,6.754,7.5,5.8,0.352,7.613,8.3,6.8,0.353
06-01-2016 20:30,81.6,92.8,70.3,3.5,86,94,72,2.9,76,84,72,2.9,5.45,6.1,4.1,0.42,6.395,7.1,5.6,0.305,7.288,8,6.2,0.306
06-01-2016 20:40,75.9,84.4,60.5,3.5,83,97,72,2.9,75,84,63,2.9,5.208,6.1,4,0.407,6.048,7.1,5,0.407,6.909,7.8,5.5,0.456
06-01-2016 20:50,71.7,85.8,52,5.6,77,91,58,5.7,72,84,48,4.3,4.958,6.7,4,0.488,5.836,7.1,3.9,0.557,6.547,7.9,3.9,0.677
06-01-2016 21:00,61.9,90,38,7.6,70,91,46,7.2,66,83,45,5.7,4.23,6.9,2.8,0.705,5.167,6.6,3.8,0.627,5.983,7.5,4.1,0.699
06-01-2016 21:10,64.7,85.8,52,5.7,75,93,53,5.7,69,82,52,4.3,3.952,4.8,3,0.444,4.867,6,3.6,0.529,5.763,6.7,3.9,0.586
06-01-2016 21:20,57.7,75.9,45,5.2,70,87,55,5.7,65,87,42,5.7,4.125,5.2,3.3,0.407,4.778,6,3.5,0.567,5.526,7.3,4,0.699
06-01-2016 21:30,54.8,71.7,38,5.6,66,79,52,4.3,62,72,51,2.9,4.729,6.2,3.5,0.529,5.717,6.9,4.8,0.407,6.387,7.4,5.3,0.468
06-01-2016 21:40,53.4,70.3,42.2,4.1,66,76,55,2.9,62,72,49,2.9,4.931,5.8,4,0.394,5.93,6.7,4.7,0.394,6.575,7.6,5.4,0.445
06-01-2016 21:50,53.4,68.9,39.4,4.5,65,75,46,4.3,59,69,48,2.9,4.846,5.7,3.6,0.538,5.905,7.1,4.4,0.444,6.418,7.4,5.3,0.445
06-01-2016 22:00,52,64.7,39.4,4.1,62,79,48,5.7,58,72,42,4.3,4.341,5.4,3.5,0.42,5.38,6.2,4.1,0.455,5.91,6.8,5,0.421
06-01-2016 22:10,46.4,60.5,33.8,4.8,56,68,46,4.3,52,60,42,2.9,4.681,5.5,3.6,0.455,5.773,7,4.6,0.455,6.259,7.2,5.2,0.433
06-01-2016 22:20,53.4,64.7,35.2,4.5,63,72,52,4.3,56,68,51,1.4,4.563,5.4,3.7,0.407,5.519,6.6,4.6,0.407,6.087,6.8,4.9,0.421
06-01-2016 22:30,50.6,61.9,38,4.5,60,72,46,4.3,53,65,45,2.9,4.272,5.1,3.7,0.322,5.407,6.4,4.3,0.407,5.915,6.8,4.4,0.468
06-01-2016 22:40,43.6,59.1,33.8,3.8,55,72,41,4.3,51,60,44,2.9,4.246,5,3.4,0.322,5.207,6.3,4.2,0.367,5.745,6.5,4.8,0.353
06-01-2016 22:50,43.6,49.2,30.9,2.9,52,60,37,2.9,48,55,32,2.9,4.309,5.3,3.4,0.337,5.139,6,4.2,0.394,5.356,5.9,4.3,0.353
06-01-2016 23:00,38,56.3,21.1,4.8,49,65,37,4.3,46,59,35,2.9,3.857,5.1,3,0.407,4.854,6.9,3.5,0.593,5.424,6.9,3.8,0.637
06-01-2016 23:10,46.4,64.7,28.1,6.3,55,66,42,4.3,51,58,34,2.9,4.79,6.5,3.4,0.635,5.953,7.4,4,0.712,6.462,7.4,5.3,0.549
06-01-2016 23:20,39.4,63.3,4.2,6.7,51,66,34,5.7,48,59,35,2.9,4.427,5.9,3.2,0.557,5.638,6.8,3.9,0.644,6.415,7.7,5.2,0.456
06-01-2016 23:30,35.2,52,12.7,5.6,46,68,32,5.7,44,58,28,4.3,4.207,5.5,3.1,0.557,5.119,6.7,3.7,0.548,5.726,7,4.3,0.577
06-01-2016 23:40,30.9,42.2,14.1,4.5,42,56,31,4.3,41,53,28,4.3,4.879,5.9,3.8,0.498,5.784,7,4.4,0.576,6.266,7.4,4.8,0.604
06-01-2016 23:50,25.3,43.6,7,6.4,38,51,27,4.3,35,46,24,2.9,5.16,6.1,3.1,0.477,6.212,7.1,5.1,0.498,6.809,7.9,5.4,0.479
07-01-2016 00:00,19.7,33.8,0,6.3,31,44,8,5.7,28,39,17,4.3,4.614,6,1.8,0.863,5.708,6.9,3.4,0.611,6.696,7.6,4.9,0.53
07-01-2016 00:10,12.7,36.6,0,7.2,25,46,4,7.2,24,39,4,5.7,3.467,5.4,1.4,0.971,5.026,6.5,2.6,0.734,5.908,7.7,3.9,0.699
07-01-2016 00:20,5.6,50.6,354.4,5,21,35,0,5.7,21,37,7,4.3,2.883,5,1.7,0.768,5.013,6.6,2.1,0.833,6.063,7.8,4.6,0.621
07-01-2016 00:30,8.4,21.1,0,4.1,25,38,10,4.3,24,39,13,4.3,3.656,5.9,2.2,0.904,5.973,7,4,0.488,6.747,7.7,5.4,0.456
07-01-2016 00:40,2.8,130.8,344.5,6.6,15,32,4,5.7,17,28,8,4.3,3.371,5,2.1,0.755,4.804,6.4,2.4,1.033,6.1,6.8,4.9,0.408
07-01-2016 00:50,358.6,32.3,243.3,5.9,10,21,0,2.9,8,15,0,2.9,4.026,5.4,2.1,0.712,3.366,5.2,2.1,0.635,5.014,6.1,3,0.699
07-01-2016 01:00,357.2,42.2,272.8,5.6,10,21,0,4.3,8,24,0,2.9,4.627,5.8,2.1,0.755,3.659,5.4,2.2,0.748,5.284,7.5,3.3,0.935
07-01-2016 01:10,353,173,344.5,8.3,7,17,0,2.9,7,15,0,2.9,5.204,6,3.7,0.381,3.488,5.4,2.5,0.548,5.173,7,3.2,0.924
07-01-2016 01:20,347.3,355.8,336.1,3.5,1,10,349,2.9,3,18,0,2.9,5.029,6,4.4,0.337,4.537,6,2.7,0.801,4.131,6.2,3.1,0.645
07-01-2016 01:30,350.2,4.2,337.5,4.1,4,24,335,4.3,6,17,0,2.9,4.647,5.4,3.7,0.367,3.663,5.5,2.2,0.755,4.373,6.4,2.9,0.81
07-01-2016 01:40,351.6,355.8,344.5,2.5,4,18,356,4.3,6,18,0,4.3,4.67,5.4,3.7,0.381,3.62,5.8,2,0.748,4.315,6.6,2.5,0.878
07-01-2016 01:50,351.6,53.4,188.4,8,6,20,0,4.3,6,15,0,2.9,4.507,5.5,3.4,0.466,3.207,4.8,2.1,0.619,4.499,6.4,3,0.854
07-01-2016 02:00,357.2,142,345.9,7,8,17,0,2.9,8,14,0,2.9,3.84,5.1,2.1,0.627,3.197,5,2.1,0.466,4.895,6,3.2,0.604
07-01-2016 02:10,357.2,174.4,347.3,10.1,11,25,0,4.3,10,23,0,4.3,4.328,5.2,2.3,0.498,3.748,6.2,2.2,0.808,5.158,6.5,2.7,0.803
07-01-2016 02:20,0,106.9,216.6,8.9,14,25,6,4.3,11,23,4,4.3,3.567,4.7,2.1,0.611,3.94,5.4,2.2,0.712,5.148,6.7,3.2,0.699
07-01-2016 02:30,358.6,143.4,347.3,10.9,11,23,0,4.3,10,20,0,4.3,4.042,5.4,2.3,0.652,3.503,5.4,1.9,0.768,5.15,6.8,2.6,0.895
07-01-2016 02:40,0,125.2,351.6,6.9,14,24,4,4.3,13,21,4,2.9,3.039,4.3,1.5,0.593,3.812,5.2,1.9,0.761,5.253,5.8,3.3,0.433
07-01-2016 02:50,358.6,135,258.8,8.1,11,25,4,4.3,8,18,0,2.9,3.04,4.1,1.5,0.557,3.308,5.1,1.9,0.69,4.834,5.8,3,0.629
07-01-2016 03:00,357.2,135,206.7,14.5,10,20,0,4.3,7,15,0,2.9,3.664,4.9,1.7,0.659,3.309,5.3,1.9,0.659,4.605,6.2,2.7,0.835
07-01-2016 03:10,354.4,61.9,212.3,8.7,7,18,0,4.3,7,20,0,2.9,4.164,5.4,3,0.444,3.189,5.1,2.1,0.593,4.682,6.4,2.7,0.941
07-01-2016 03:20,357.2,164.5,319.2,10.2,10,25,356,4.3,10,18,0,2.9,3.68,5.2,1.4,0.795,3.55,5.7,1.9,0.761,5.396,6.6,3,0.803
07-01-2016 03:30,1.4,173,324.8,8.7,17,28,0,5.7,15,27,6,2.9,2.563,4.1,1.3,0.627,4.016,5.6,1.9,0.899,5.816,6.9,4.3,0.479
07-01-2016 03:40,5.6,146.3,250.3,10.8,20,37,4,5.7,18,28,4,4.3,2.812,4.5,1.6,0.667,4.64,5.9,2.5,0.808,5.845,6.8,4,0.489
07-01-2016 03:50,7,22.5,354.4,5.2,20,34,4,5.7,17,30,0,4.3,2.997,4.9,1.6,0.845,4.877,6.5,2.3,0.82,6.038,7.3,3.3,0.707
07-01-2016 04:00,9.8,30.9,350.2,6.1,24,38,6,5.7,21,37,8,4.3,3.397,5.6,1.7,0.981,5.507,6.8,3.4,0.675,6.556,7.4,5.2,0.479
07-01-2016 04:10,11.3,28.1,354.4,6.1,24,38,4,4.3,23,37,6,4.3,3.456,5.2,1.6,0.916,5.074,6.3,2.6,0.683,6.005,7.4,4.6,0.586
07-01-2016 04:20,12.7,32.3,355.8,6.9,24,41,0,5.7,21,34,7,4.3,3.311,5,1.4,0.899,4.937,6.6,2.5,0.795,6.248,7.2,4.3,0.53
07-01-2016 04:30,8.4,26.7,355.8,5.4,23,38,4,5.7,21,32,7,4.3,3.1,5,1.6,0.801,5.188,6.9,3.1,0.627,6.483,7.6,5.2,0.445
07-01-2016 04:40,8.4,26.7,0,4.8,24,37,10,4.3,21,31,8,2.9,3.34,5.2,1.7,0.801,5.463,6.6,3.1,0.529,6.44,7.2,5.4,0.408
07-01-2016 04:50,12.7,29.5,0,5.7,27,39,13,4.3,23,32,10,2.9,4.218,5.8,2.1,0.992,6.057,7.3,4.5,0.477,7.017,8,5.7,0.468
07-01-2016 05:00,16.9,122.3,0,7.9,28,39,14,4.3,25,35,17,2.9,4.371,6.3,1.8,0.801,5.793,7.2,4.2,0.519,6.714,8.1,5.1,0.604
07-01-2016 05:10,16.9,33.8,344.5,6.1,28,44,8,4.3,25,39,13,4.3,4.187,5.8,1.7,0.775,5.646,7.1,4.3,0.488,6.578,7.8,5.1,0.559
07-01-2016 05:20,9.8,26.7,0,5,24,48,7,4.3,20,34,6,4.3,3.447,4.9,1.8,0.748,5.44,6.5,3.8,0.567,6.499,7.4,5.2,0.468
07-01-2016 05:30,9.8,32.3,0,5.7,24,41,4,4.3,21,34,10,4.3,3.335,5.1,1.7,0.795,5.193,6.3,2.6,0.644,6.221,7.3,4.8,0.54
07-01-2016 05:40,21.1,57.7,0,8.1,32,51,14,5.7,28,42,13,4.3,3.282,4.7,1.3,0.727,4.405,5.8,2.6,0.652,5.298,6.5,3.5,0.621
07-01-2016 05:50,19.7,38,0,6.6,30,52,4,5.7,27,38,7,4.3,3.057,4.2,1.1,0.602,4.157,5.7,3,0.509,4.999,6,2.8,0.568
07-01-2016 06:00,14.1,143.4,355.8,9.3,27,45,6,5.7,24,34,7,4.3,3.224,5.3,1.1,0.949,4.501,5.7,2.6,0.611,5.27,6.5,3.5,0.621
07-01-2016 06:10,4.2,111.1,347.3,6.7,18,35,0,5.7,18,34,4,5.7,2.287,4.4,1,0.667,3.856,5.6,1.9,0.788,4.879,6.5,2.7,0.661
07-01-2016 06:20,0,90,212.3,10.4,13,25,0,5.7,13,20,0,2.9,2.573,3.9,1.2,0.619,3.473,5,1.8,0.82,4.903,5.7,3.1,0.568
07-01-2016 06:30,357.2,130.8,299.5,10.5,8,25,0,5.7,8,20,353,4.3,3.238,4.5,1.4,0.683,3.048,5,1.5,0.719,4.277,5.9,2.3,0.854
07-01-2016 06:40,357.2,52,230.6,9.1,7,156,245,11.5,6,20,353,4.3,3.075,4.6,1.2,0.734,3.219,4.8,1.7,0.69,3.937,5.8,2.4,0.86
07-01-2016 06:50,5.6,120.9,345.9,9.6,15,32,356,7.2,11,32,0,5.7,2.473,4.2,1.1,0.719,3.412,5.1,1.3,0.845,4.296,5.6,2.1,0.866
07-01-2016 07:00,2.8,23.9,246.1,7.2,15,31,354,5.7,13,28,0,4.3,2.508,4,1.3,0.652,3.701,5.2,2,0.833,4.706,5.9,2.4,0.816
07-01-2016 07:10,0,49.2,258.8,6.1,10,25,0,5.7,8,18,0,4.3,3.432,5.4,1.8,0.727,3.575,5.6,1.9,0.833,4.786,6.3,2.6,0.878
07-01-2016 07:20,358.6,133.6,225,12.4,8,23,356,5.7,7,18,353,4.3,3.729,5.8,1.9,0.827,3.859,6.1,2.1,0.833,4.783,6.9,2.6,1.05
07-01-2016 07:30,0,54.8,254.5,9.4,10,30,0,5.7,8,167,349,8.6,3.578,5.6,1.8,0.808,3.907,6.8,2.1,1.002,5.387,7.7,2.4,1.254
07-01-2016 07:40,1.4,146.3,254.5,11.3,13,31,0,7.2,8,24,346,5.7,3.726,6.1,2.3,0.881,4.564,7.4,2.3,1.115,5.875,8.1,2.9,1.19
07-01-2016 07:50,4.2,171.6,343.1,11.9,13,35,0,7.2,11,28,0,5.7,3.553,6.2,1.9,0.987,4.247,6.7,1.7,1.067,5.369,7.6,2.5,1.185
07-01-2016 08:00,4.2,151.9,212.3,11.6,14,32,354,7.2,13,31,350,7.2,3.226,5.7,1.6,0.881,4.092,7,2.1,1.057,5.494,8.4,2.8,1.181
07-01-2016 08:10,8.4,163.1,350.2,10.7,18,37,356,8.6,14,46,353,7.2,3.842,6.5,1.7,1.2,5.068,7.1,2.1,1.229,6.131,8.5,2.6,1.274
07-01-2016 08:20,12.7,60.5,345.9,8.6,21,39,339,8.6,17,32,352,5.7,4.816,7.2,2.3,1.225,6.044,8.6,2.4,1.259,7.035,9.1,2.9,1.084
07-01-2016 08:30,16.9,42.2,350.2,8.6,28,48,4,7.2,20,41,0,7.2,5.442,7.6,2.1,1.388,6.593,8.9,2.8,1.187,7.24,9.3,4,1.172
07-01-2016 08:40,19.7,52,355.8,8.7,30,56,6,8.6,24,51,0,8.6,5.367,8.6,2,1.238,5.828,8.4,2.5,1.067,6.216,8.6,3.1,1.094
07-01-2016 08:50,21.1,54.8,353,10.3,32,60,0,8.6,24,49,0,8.6,5.171,7.8,1.8,1.376,5.806,8.3,2.1,1.221,6.161,8.3,3.3,1.113
07-01-2016 09:00,16.9,52,347.3,10.8,27,62,0,8.6,23,52,0,7.2,4.93,7.9,2.2,1.453,5.74,8.8,2.1,1.428,6.254,8.7,3.2,1.035
07-01-2016 09:10,22.5,106.9,347.3,13.3,31,72,0,11.5,25,59,0,11.5,4.989,7.1,1.6,1.311,5.373,8.1,1.9,1.373,5.704,7.8,2.2,1.145
07-01-2016 09:20,25.3,47.8,354.4,7.6,32,62,8,5.7,27,44,7,4.3,7.165,8.8,3.4,1.082,7.85,9.2,5.5,0.788,8.047,9.2,5.7,0.816
07-01-2016 09:30,29.5,57.7,5.6,8,39,63,21,5.7,32,49,18,5.7,6.808,8,4.6,0.727,7.124,8.6,5.1,0.782,7.3,8.4,5.5,0.586
07-01-2016 09:40,29.5,52,9.8,5.2,38,60,28,4.3,32,46,21,4.3,6.756,7.7,3.7,0.576,7.147,8.2,5.4,0.477,7.138,8.1,6,0.395
07-01-2016 09:50,30.9,70.3,355.8,10.9,41,73,7,10.1,35,60,7,8.6,5.549,8.2,3.1,1.11,5.961,8.4,3.3,1.057,5.942,7.9,2.9,1.01
07-01-2016 10:00,30.9,71.7,0,11.1,38,66,7,10.1,31,66,353,10.1,5.381,7.4,2.1,0.981,5.605,8,2.6,0.899,5.901,7.4,3.1,0.918
07-01-2016 10:10,30.9,57.7,355.8,9.5,37,60,8,7.2,30,63,0,7.2,6.181,8.6,1.9,1.212,6.759,8.6,4.2,0.976,6.875,8.3,4.8,0.77
07-01-2016 10:20,21.1,54.8,347.3,11.9,31,75,4,10.1,27,60,0,8.6,4.648,7.3,1.7,1.156,5.364,6.8,2.7,0.827,5.527,7.2,3.1,0.684
07-01-2016 10:30,33.8,74.5,4.2,10.8,41,60,4,8.6,35,49,6,8.6,5.597,7,3.4,0.69,5.832,7.4,3.6,0.675,5.756,7.5,3.8,0.707
07-01-2016 10:40,26.7,66.1,355.8,12.9,35,68,0,10.1,31,52,0,10.1,5.104,7.3,1.6,1.384,5.569,7.4,2.1,1.229,5.723,7.3,2.1,1.122
07-01-2016 10:50,22.5,40.8,0,6.1,32,48,18,4.3,27,42,13,5.7,6.091,7.1,4.1,0.548,6.367,7.2,5.2,0.42,6.268,7.2,5.3,0.421
07-01-2016 11:00,21.1,112.5,340.3,14.7,28,62,0,12.9,21,52,349,12.9,4.421,6.3,1.4,1.212,4.754,7.2,1.8,1.208,4.885,6.5,1.7,1.127
07-01-2016 11:10,19.7,50.6,355.8,9.5,30,62,7,7.2,24,52,353,7.2,4.854,6.5,2.2,0.887,5.226,6.7,2.3,0.727,5.355,7.4,2.9,0.629
07-01-2016 11:20,29.5,52,354.4,11.8,34,56,352,12.9,27,56,259,12.9,4.315,6.6,1.6,0.976,4.478,6.4,1.6,1.173,4.679,7,1.6,1.005
07-01-2016 11:30,15.5,36.6,347.3,8,27,44,4,7.2,23,41,308,7.2,4.188,6.4,1,1.128,4.729,6.1,1.7,0.845,4.951,6.5,2.1,0.77
07-01-2016 11:40,19.7,50.6,345.9,13.2,25,58,356,11.5,20,48,242,12.9,3.498,5.7,0.3,1.291,3.734,6,1.2,1.299,4.19,6.3,1.5,1.145
07-01-2016 11:50,16.9,85.8,353,8.6,27,58,0,7.2,23,51,4,7.2,4.279,6.2,2,0.981,4.896,6,2.1,0.659,5.127,6.5,3.4,0.52
07-01-2016 12:00,12.7,133.6,333.3,12.7,21,46,350,8.6,17,105,349,8.6,3.661,5.8,1.2,1.195,4.193,6,1.6,1.191,4.278,6.1,1.3,1.172
07-01-2016 12:10,28.1,75.9,348.8,12.4,39,75,0,12.9,35,72,7,11.5,3.945,6,1.6,0.971,4.44,5.8,2.4,0.698,4.697,6.2,2.8,0.714
07-01-2016 12:20,9.8,199.7,222.2,13.2,21,46,0,7.2,17,35,352,7.2,4.148,6.4,1.4,1.425,4.669,6.9,1.9,1.38,4.949,6.9,1.3,1.254
07-01-2016 12:30,15.5,49.2,343.1,10.8,25,51,0,10.1,18,41,352,8.6,4.782,7.1,2,1.263,5.276,7.1,2.1,1.221,5.365,7.1,2.2,1.08
07-01-2016 12:40,9.8,122.3,353,9,15,32,346,8.6,11,69,345,8.6,3.398,6.3,1.6,1.018,3.821,6.1,1.4,1.295,4.284,6.1,1.1,1.245
